"","county_fips","state_name","county_name","votes_gop","votes_dem","total_votes","diff","per_gop","per_dem","per_point_diff","trump16","clinton16","otherpres16","romney12","obama12","otherpres12","demsen16","repsen16","othersen16","demhouse16","rephouse16","otherhouse16","demgov16","repgov16","othergov16","repgov14","demgov14","othergov14","total_population","cvap","white_pct","black_pct","hispanic_pct","nonwhite_pct","foreignborn_pct","female_pct","age29andunder_pct","age65andolder_pct","median_hh_inc","clf_unemploy_pct","lesshs_pct","lesscollege_pct","lesshs_whites_pct","lesscollege_whites_pct","rural_pct","ruralurban_cc","POPULATION","LATITUDE","LONGITUDE"
"1731","32029","Nevada","Storey County",1908,902,2877,1006,0.663190823774765,0.313521028849496,0.349669794925269,1616,752,190,1321,920,73,791,1551,201,693,1653,131,NA,NA,NA,1462,265,169,3941,3365,86.5516366404466,0.405988327835575,6.19132199949251,13.4483633595534,3.12103527023598,52.1187515858919,20.5277848261862,28.6982999238772,65508,4.09233997901364,6.03046316443892,76.87286291576,4.48369565217391,76.6983695652174,92.643391521197,2,4104,39.389828,-119.622432
"1732","32031","Nevada","Washoe County",116760,128128,252142,-11368,0.463072395713526,0.508158101387314,-0.0450857056737871,94758,97379,17772,88453,95409,3993,95750,97433,14774,87262,104792,8844,NA,NA,NA,87739,21598,6228,439914,308310,64.2393740594753,2.12382420200312,23.5200516464582,35.7606259405247,14.7635674245421,49.7251735566497,39.6127424905777,14.5694385720845,54955,8.00937395958993,13.0065370404427,71.0180061190711,6.00611962109425,66.3004667748083,4.26689637333979,2,486492,39.534488,-119.793527
"1733","32033","Nevada","White Pine County",3403,859,4369,2544,0.778896772716869,0.196612497138933,0.582284275577935,2723,707,343,2601,983,120,723,2591,435,718,2587,376,NA,NA,NA,1973,498,316,9893,7545,73.2032750429597,4.09380369958557,15.02072172243,26.7967249570403,3.59850399272213,41.7871222076216,36.9149903972506,15.0106135651471,58156,7.9174287954011,16.1785816824577,85.9603789836348,10.4025583145222,82.4303987960873,53.3300099700897,7,9080,39.278317,-114.875458
"1734","32510","Nevada","Carson City",16113,12735,29739,3378,0.541813779884999,0.428225562392818,0.113588217492182,13125,9610,2281,12394,10291,634,NA,NA,NA,NA,NA,NA,NA,NA,NA,12108,2410,1129,54412,39720,68.5878115121664,0.935455414246857,22.9250900536646,31.4121884878336,11.7492464897449,48.9358964934206,35.1889289127398,19.0729986032493,47948,9.45853843241196,12.7400103788272,79.0243902439024,7.69150923811501,76.7974534634281,4.83952672142418,3,58639,39.166096,-119.75408
"1735","33001","New Hampshire","Belknap County",20899,16894,38453,4005,0.543494655813591,0.439341533820508,0.104153121993082,19315,13517,2213,17571,15890,425,14743,18710,1383,13250,16926,4032,14069,18798,1497,12602,11069,0,60392,48220,95.1632666578355,0.533183203073255,1.57802357928202,4.83673334216452,3.20241091535303,51.0349052854683,31.6995628560074,19.5903430918002,61245,5.10572619231363,8.34688346883469,69.5347786811201,8.32669882452115,69.2572472252143,66.2794567966982,4,63705,43.518179,-71.439516
"1736","33003","New Hampshire","Carroll County",16150,16649,33272,-499,0.485393123346958,0.500390718922818,-0.0149975955758595,14635,12987,1994,14207,13977,408,13431,14838,1079,12191,12697,3823,12503,15192,1184,10228,10307,0,47416,38800,96.167960182217,0.354310781170913,1.3603003205669,3.83203981778303,3.18036105955796,50.1159946009786,27.3515269107474,24.2259996625612,56289,5.07610037021802,6.68407310704961,66.4367184279236,6.66647738565061,66.2161778484427,90.2024342297879,6,50107,43.810093,-71.170079
"1737","33005","New Hampshire","Cheshire County",17892,25506,44206,-7614,0.404741437813871,0.576980500384563,-0.172239062570692,16876,22064,2955,15156,25380,827,22809,16741,1922,22145,15868,1974,21471,17107,1916,10611,16440,0,76320,61235,94.5767819706499,0.689203354297694,1.68894129979036,5.42321802935011,3.02803983228512,51.1648322851153,37.2300838574423,17.2078092243187,58359,5.03911916482367,7.32376128270556,68.560764748448,6.9927435663587,68.7438042745549,65.0154959347485,4,76458,42.897949,-72.260597
"1738","33007","New Hampshire","Coos County",8617,7640,16528,977,0.521357696030978,0.462245885769603,0.0591118102613746,7952,6563,1112,6342,9095,265,7340,7539,614,7385,6588,643,7006,7424,753,3971,6230,0,32219,26525,95.266768056116,1.95847170923989,1.66671839597753,4.73323194388405,3.21549396318942,46.9567646419814,28.8059840466805,21.484217387256,45154,6.66334226765568,12.1320105284471,82.2433691030573,11.8130697793303,81.7202010735282,66.2411132960218,7,31268,44.544534,-71.3636
"1739","33009","New Hampshire","Grafton County",19905,33180,53989,-13275,0.368686213858379,0.614569634555187,-0.245883420696809,19010,28510,3671,18208,29826,971,28127,20679,2015,28048,18603,2458,27621,19685,2337,12886,20159,0,89164,71500,91.4113319276838,0.804136198465748,2.17127988874434,8.58866807231618,5.76465838230676,50.7525458705307,36.9521331479072,18.0431564308465,58107,4.60318456677756,7.83664102398345,61.1400219794428,7.96068711487487,61.9866432579435,68.7156354496286,5,91118,43.83744,-71.957176
"1740","33011","New Hampshire","Hillsborough County",104625,122344,231040,-17719,0.452843663434903,0.529536011080332,-0.0766923476454294,100013,99589,14555,99991,102303,3378,98727,105156,9170,93723,94759,17529,95231,103811,9826,70038,68347,0,404948,300825,86.1305649120381,2.01606132145362,6.04769007378725,13.8694350879619,9.12685085492458,50.3691832037694,37.042286910912,13.9035135375406,73189,5.15768167671448,8.4450325848772,63.7496798429096,7.23196506969268,63.5155019232461,21.1913026769248,2,422937,42.879412,-71.531546
"1741","33013","New Hampshire","Merrimack County",39711,48533,89887,-8822,0.441788022739662,0.539933472025988,-0.0981454492863262,37674,40198,5776,34524,44756,1218,41412,38540,3030,40533,34664,4400,41195,37295,3467,24580,32321,0,147715,115215,93.4184070676641,1.13394035812206,1.90231188437193,6.58159293233592,4.45587787293098,50.7619402227262,35.3234268693091,16.0518566157804,67181,4.80873229981228,6.93701766049079,65.0547735352776,6.45938585212259,65.0828684532909,54.6129946396258,4,153808,43.244048,-71.586768
"1742","33015","New Hampshire","Rockingham County",95858,100064,198943,-4206,0.48183650593386,0.502978239998392,-0.0211417340645311,90447,79994,10993,87921,80142,2356,81343,91361,7546,75049,81146,18876,74076,94385,7910,60503,57748,0,300365,233065,93.400362891815,0.675511461055716,2.51227672997853,6.59963710818504,4.67497877582275,50.5115442877832,34.084863416177,15.2181512493133,82398,4.94109431667155,5.21722553887928,60.3967899719169,4.83301014833699,60.4214857322847,24.898127855892,1,314176,42.937487,-71.105861
"1743","33017","New Hampshire","Strafford County",30489,41721,73729,-11232,0.413527919814456,0.565869603548129,-0.152341683733673,29072,34894,5034,26729,36026,1205,36023,29419,3000,33500,24714,8617,34173,29578,3292,18054,24032,0,125913,97920,91.6410537434578,0.908563849642213,2.1371899644993,8.35894625654221,5.21630014375005,51.1376903099759,41.8296760461589,13.6316345413103,63533,5.52148953109941,7.74622728672621,65.1863258392362,7.46574617785537,65.4671216209067,32.4013545227906,1,130889,43.246137,-70.954351
"1744","33019","New Hampshire","Sullivan County",11508,12390,24383,-882,0.471968174547841,0.508140917852602,-0.0361727433047614,10796,10210,1677,9269,12166,399,10694,10649,1100,10627,10036,1044,10244,10765,1052,6832,8576,0,43051,34330,95.4983624073773,0.439014192469397,1.40066432835474,4.5016375926227,2.2833383661239,50.9186778472045,32.1177208427214,18.6685558988177,58454,4.45594937829107,9.56106870229008,73.2092875318066,9.42341216327336,73.6933855211657,64.1625897306936,7,43063,43.370229,-72.256473
"1745","34001","New Jersey","Atlantic County",64438,73808,140441,-9370,0.458826126273667,0.525544534715646,-0.0667184084419791,52690,60924,3677,46522,65600,1057,NA,NA,NA,45898,59858,3918,NA,NA,NA,NA,NA,NA,274026,194910,56.7719851400962,14.4884062096297,18.3084816769212,43.2280148599038,16.6593680891594,51.5589761555473,37.7434987920854,15.8725814338785,55456,11.8280238065648,14.3077580223183,74.1118052218485,8.19807427785419,69.1635144429161,12.7135775398927,2,274534,39.428157,-74.584723
"1746","34003","New Jersey","Bergen County",204417,285967,497460,-81550,0.41092148112411,0.574854259638966,-0.163932778514855,175529,231211,12556,169070,212754,3583,NA,NA,NA,219270,145915,7134,NA,NA,NA,NA,NA,NA,930310,628715,58.6952736184713,5.27211359654309,18.4025754855908,41.3047263815287,30.3551504337264,51.5936623276112,35.3428427083445,16.0280981608281,88487,5.82454395296696,7.98965718371052,52.4323836088713,6.1279731321587,51.5631970726083,0.101533947029994,1,955732,40.916918,-74.056816
"1747","34005","New Jersey","Burlington County",103345,154595,262650,-51250,0.393470397867885,0.588596992194936,-0.195126594327051,89272,121725,7946,87401,126377,2158,NA,NA,NA,91993,104241,2656,NA,NA,NA,NA,NA,NA,450236,338585,68.6577705914232,15.5940440124735,7.45720022388259,31.3422294085768,9.21116925345819,50.7351699997335,36.615908101529,15.5289670306239,80034,7.85236572093216,7.11089376010842,63.6365379820877,5.98548326839942,62.3739125793884,6.66319021959557,1,461860,39.983738,-74.836627
"1748","34007","New Jersey","Camden County",86207,175065,265599,-88858,0.324575770240099,0.659132752758858,-0.33455698251876,72631,146717,7244,69476,153682,2270,NA,NA,NA,131882,76070,2721,NA,NA,NA,NA,NA,NA,511145,369325,58.0549550518933,18.227508828219,15.675982353344,41.9450449481067,11.0117481340911,51.6323156834166,38.9836543446576,14.2491856518209,63028,8.81770464951792,11.7460472941827,69.3558702867152,7.7036908870696,64.9543306226152,1.61742174252468,1,523485,39.863128,-75.026364
"1749","34009","New Jersey","Cape May County",33158,23941,57933,9217,0.572350819049592,0.413253240812663,0.159097578236929,28446,18750,1526,25781,21657,493,NA,NA,NA,12949,29796,1385,NA,NA,NA,NA,NA,NA,95404,76080,85.8182046874345,4.52287115844199,7.1653180160161,14.1817953125655,4.9641524464383,51.1613768814725,31.6171229717832,23.8732128631923,59338,9.23210577615799,9.9279879315743,69.4973386844277,8.44107310401857,67.8211917370354,17.4543772168817,3,95263,39.096879,-74.806953
"1750","34011","New Jersey","Cumberland County",28952,32742,62575,-3790,0.462676787854575,0.523244107071514,-0.0605673192169396,24453,27771,1780,20658,34055,579,NA,NA,NA,19482,26837,20626,NA,NA,NA,NA,NA,NA,155744,108300,48.0268902814876,18.0687538524759,29.1349907540579,51.9731097185124,10.6424645572221,48.6946527635093,40.0368553523731,13.8143363468256,49537,9.86754391049794,22.6649753454969,85.7290007534645,13.8397703000805,80.8344129696418,23.0270621677778,3,154152,39.431713,-75.0896
"1751","34013","New Jersey","Essex County",75475,266820,345311,-191345,0.218571085195664,0.772694759217054,-0.55412367402139,63176,240837,6921,64406,236618,1995,NA,NA,NA,188247,55902,7379,NA,NA,NA,NA,NA,NA,792586,513655,31.5154443807991,38.918552687027,22.0056877108604,68.4845556192009,25.0844703287719,51.9650864385694,40.2914005546401,12.4193462917589,54860,12.0827095444559,15.3088083196539,66.6714742525311,8.05861607020805,46.4751073078711,0.0145413913050133,1,863728,40.767919,-74.216055
"1752","34015","New Jersey","Gloucester County",83340,86702,173453,-3362,0.480475979083671,0.49985875136204,-0.0193827722783694,67544,66870,5128,59456,74013,1717,NA,NA,NA,62513,65027,2669,NA,NA,NA,NA,NA,NA,291286,218635,79.4085537924926,9.97370282128218,5.5745899219324,20.5914462075074,5.42387893685244,51.3931325226753,38.2493494366362,14.1359351290484,78592,8.0991882972081,8.01066942006539,70.0623563829249,7.00215857865898,69.9865319451192,8.34582084582085,1,302294,39.748752,-75.130305
"1753","34017","New Jersey","Hudson County",65698,181452,250458,-115754,0.262311445431969,0.724480751263685,-0.462169305831716,49043,163917,6415,42369,153108,2027,NA,NA,NA,128909,33276,7455,NA,NA,NA,NA,NA,NA,668526,390805,29.0002183909078,10.95963358194,43.0524766426437,70.9997816090922,42.6752287869133,50.3070935161834,40.0126547060249,10.7223952396765,60894,8.12148469479974,16.6042743844823,61.4477274416333,8.43712570931153,47.5034197488039,0,1,724854,40.741644,-74.061448
"1754","34019","New Jersey","Hunterdon County",43153,39457,84673,3696,0.509642979462166,0.465992701333365,0.0436502781288013,38712,28898,3226,38687,26876,931,NA,NA,NA,23614,40529,3493,NA,NA,NA,NA,NA,NA,125708,94870,86.6667196996213,2.39125592643269,5.99007223088427,13.3332803003787,8.97794889744487,50.102618767302,33.9294237439145,15.6768065676011,108177,5.29619514706093,5.31499405671591,50.3865964793117,3.97764085625357,49.6614368290669,49.5695330699889,1,128947,40.572604,-74.895969
"1755","34021","New Jersey","Mercer County",51641,122532,177223,-70891,0.291389943743194,0.691400100438431,-0.400010156695237,46193,104775,5561,47355,104377,1779,NA,NA,NA,89284,52153,5221,NA,NA,NA,NA,NA,NA,371101,250440,51.6557487045306,19.7029919078634,16.4327231670084,48.3442512954694,21.8137380389705,51.0532173181964,39.5358675939973,13.7269907653173,73966,8.60497033208675,12.3237547351732,59.5621250690861,5.8260969910279,51.9855465481926,3.48255041431,2,387340,40.255387,-74.69945
"1756","34023","New Jersey","Middlesex County",143467,226250,375692,-82783,0.381873981878773,0.602222032941878,-0.220348051063105,122953,193044,10105,107310,190555,3450,NA,NA,NA,184771,101041,8510,NA,NA,NA,NA,NA,NA,831852,534210,45.298682938792,9.27941508826089,19.9692974230993,54.701317061208,32.0745757658814,50.8060328039122,38.8689334160404,13.4697037453778,80716,7.04615356238731,11.0338023047909,58.5315915906375,6.88804311550724,62.7770164239408,0.674315744241583,1,863162,40.484409,-74.388583
"1757","34025","New Jersey","Monmouth County",191808,181291,378390,10517,0.506905573614525,0.479111498718254,0.0277940748962711,166723,137181,10473,147513,133145,3320,NA,NA,NA,126627,162915,3233,NA,NA,NA,NA,NA,NA,627532,454795,75.7086491206823,6.71344250173696,10.3967606432819,24.2913508793177,13.4684765079709,51.3396926371882,36.0235015903571,15.6369715010549,87297,6.802592094293,7.31774042263624,56.7144998436724,4.91254730628169,54.0757192746614,3.72949649417811,1,643615,40.29118,-74.14859
"1758","34027","New Jersey","Morris County",141134,153881,300917,-12747,0.469013050110163,0.511373568126759,-0.0423605180165959,126071,115249,9096,124947,100146,2299,NA,NA,NA,84079,139343,4191,NA,NA,NA,NA,NA,NA,498215,352315,72.5190931625905,2.98485593569041,12.6955230171713,27.4809068374095,18.8844173700109,51.0052888813063,35.6516764850516,15.4403219493592,102798,5.57315146331918,6.03498559111096,48.1219355844696,3.59001100874906,46.2352009579543,6.7693732784048,1,509285,40.859148,-74.50031
"1759","34029","New Jersey","Ocean County",217740,119456,342746,98284,0.635280936903713,0.348526313946771,0.286754622956942,179079,87150,8133,146474,102300,2501,NA,NA,NA,71161,170563,5294,NA,NA,NA,NA,NA,NA,586166,428955,85.1050726244784,2.85243429335717,8.87359553437081,14.8949273755216,7.96395560302031,51.8791605108451,36.563874397355,21.9129052179758,63108,7.62308627962777,9.09259589122432,72.5181094881843,7.35747020563621,71.7808242400954,2.89836220248471,1,637229,39.978586,-74.215904
"1760","34031","New Jersey","Passaic County",92009,129097,224330,-37088,0.410150225114786,0.575478090313378,-0.165327865198591,72902,116759,5141,64523,115926,1539,NA,NA,NA,102558,59686,5135,NA,NA,NA,NA,NA,NA,507204,325420,42.6013990425943,10.750506699474,39.8723196189304,57.3986009574057,28.4690183831358,51.3316141039897,41.2435627479279,13.1233192167254,61664,7.04336545442283,17.5145764262033,73.289488726962,8.15902789312958,62.5397697507123,2.4100904581965,1,524118,40.923998,-74.189868
"1761","34033","New Jersey","Salem County",18827,14479,34042,4348,0.553052112096822,0.425327536572469,0.127724575524352,16381,11904,1209,14334,14719,448,NA,NA,NA,9230,18551,1331,NA,NA,NA,NA,NA,NA,64504,48345,75.5286493860846,13.3077018479474,7.89408408780851,24.4713506139154,4.71908718839142,51.3099962793005,36.4240977303733,17.1043656207367,61341,9.36001992155886,13.4425789720775,79.7321767901455,9.99831961014955,77.199910379208,45.3006068126447,1,64837,39.627242,-75.378171
"1762","34035","New Jersey","Somerset County",71996,111173,186891,-39177,0.385229893360301,0.594854754910616,-0.209624861550315,65505,85689,5898,66603,74592,1727,NA,NA,NA,73140,70036,5598,NA,NA,NA,NA,NA,NA,331686,224070,58.5137750764277,8.95304595310022,14.141688223199,41.4862249235723,23.9470463028286,51.1887749256827,36.1251303944092,14.0901334394578,102405,5.35791792803732,5.9326479227864,47.0345502867534,3.59417716524337,46.0239282996533,5.79265653405226,1,345361,40.559937,-74.578391
"1763","34037","New Jersey","Sussex County",51698,34481,88352,17217,0.585136725823977,0.390268471568272,0.194868254255704,46658,24212,3256,40625,26104,1204,NA,NA,NA,25030,44272,3767,NA,NA,NA,NA,NA,NA,144694,110500,87.5157228357776,1.95861611400611,7.2428711625914,12.4842771642224,7.81718661451062,50.4063748324049,34.8293640372096,14.7338521293212,87388,7.20038303827927,6.07948273143037,66.252365557483,5.49379111253127,66.0202518813976,39.8499313301846,1,144221,41.090477,-74.655456
"1764","34039","New Jersey","Union County",80002,170245,254041,-90243,0.314917670769679,0.670147732058998,-0.355230061289319,68114,147414,6447,68314,139752,1765,NA,NA,NA,119724,64263,4092,NA,NA,NA,NA,NA,NA,550436,344250,41.3842844581386,20.2546708427501,30.0636222921466,58.6157155418614,29.6870117506849,51.2806211803007,38.8964384596938,13.1644732539296,70476,8.48121120730279,14.2196777958367,66.6060209106567,7.72982533453231,54.0182585858826,0,1,575345,40.659355,-74.293688
"1765","34041","New Jersey","Warren County",34769,24901,61057,9868,0.569451496142948,0.407832025811946,0.161619470331002,29858,17281,2097,25744,18745,781,NA,NA,NA,17099,26830,1492,NA,NA,NA,NA,NA,NA,107095,80095,83.5435828003175,4.09542929175031,8.16938232410477,16.4564171996825,9.69886549325365,51.2442224193473,35.3508567159998,15.9157757131519,72999,8.31659574468085,9.62981757965866,69.5601079031009,8.03070791949211,69.1932220145507,37.5648621793692,2,109632,40.794655,-75.014893
"1766","35001","New Mexico","Bernalillo County",116135,193757,317590,-77622,0.36567587140653,0.610085330142637,-0.244409458736106,94698,143417,36547,106408,150739,13822,NA,NA,NA,174552,92919,0,NA,NA,NA,90493,74397,0,674777,479670,39.9337855321091,2.51134819355135,49.1372705353028,60.0662144678909,10.5194753229585,50.9836583048918,40.1872025869287,14.1614192540647,48994,7.30689121903689,11.9463429203929,67.2165170335752,3.56693561354887,53.3862714124914,4.19551922531257,2,676444,35.109462,-106.617779
"1767","35003","New Mexico","Catron County",1698,595,2326,1103,0.730008598452279,0.255803955288048,0.47420464316423,1464,427,158,1494,560,69,NA,NA,NA,469,1536,2,NA,NA,NA,1407,301,0,3547,2990,78.6016351846631,0.845785170566676,19.2839018889202,21.3983648153369,2.50916267268114,47.5613194248661,19.5658302791091,34.338877925007,38142,4.00712377560107,7.73972602739726,75.2397260273973,5.20694259012016,70.3604806408545,100,9,3579,33.958709,-108.531494
"1768","35005","New Mexico","Chaves County",15656,6381,22443,9275,0.697589448825915,0.284320278037695,0.413269170788219,12872,5534,1865,13088,6604,600,NA,NA,NA,4929,14920,3,NA,NA,NA,10074,2876,0,65610,43120,40.9678402682518,1.66285627190977,54.9413199207438,59.0321597317482,13.1336686480719,50.4130467916476,43.5619570187471,14.6867855509831,41356,7.05603733500505,21.8738598496826,80.7116970301364,8.75781054736316,72.4718820294926,24.2486099474446,5,65157,33.365668,-104.514733
"1769","35006","New Mexico","Cibola County",3975,4745,8903,-770,0.446478715039874,0.532966415814894,-0.0864877007750197,3195,3741,1127,2998,4961,284,NA,NA,NA,2945,4943,1,NA,NA,NA,3270,2366,0,27373,19435,20.3375589084134,0.862163445731195,37.8621269133818,79.6624410915866,6.62331494538414,49.2784860994411,40.7701019252548,14.4339312461184,36160,16.300446467653,19.8739913783575,87.553885265834,7.08751139471285,75.3418413855971,55.344871936207,6,27172,35.107009,-107.818849
"1770","35007","New Mexico","Colfax County",3271,2611,6016,660,0.543716755319149,0.434009308510638,0.109707446808511,2585,2129,618,2699,2828,237,NA,NA,NA,2999,2260,0,NA,NA,NA,2747,1412,0,12716,10070,47.4598930481283,0.38534130229632,48.961937716263,52.5401069518717,3.56244101918842,49.4259201006606,31.6294432211387,23.4900912236552,32693,11.5421002838221,11.3010040589618,77.8679769280068,4.22222222222222,69.5151515151515,52.3563636363636,7,12387,36.698075,-104.656615
"1771","35009","New Mexico","Curry County",10444,4307,15101,6137,0.691609827163764,0.28521289980796,0.406396927355804,9035,3121,1214,9251,4022,352,NA,NA,NA,4318,8681,0,NA,NA,NA,5592,2318,0,50544,34235,49.8219373219373,5.57336182336182,40.3707660652105,50.1780626780627,8.42830009496676,48.1382557771447,48.3776511554289,11.3821620766065,42170,8.94425524287507,16.8353894729989,80.2675694150581,7.32690622261174,72.9769208296816,14.0689598147842,5,48430,34.421082,-103.213229
"1772","35011","New Mexico","De Baca County",656,231,901,425,0.728079911209767,0.25638179800222,0.471698113207547,620,193,97,586,287,29,NA,NA,NA,162,715,0,NA,NA,NA,615,183,0,1977,1590,47.040971168437,0,47.6479514415782,52.959028831563,4.04653515427415,53.7177541729894,27.1623672230652,23.3687405159332,31197,6.58602150537634,14.1129032258065,90.4569892473118,7.11610486891386,92.5093632958801,100,9,1698,34.460693,-104.247994
"1773","35013","New Mexico","Doña Ana County",32802,47957,82641,-15155,0.396921624859331,0.5803051753972,-0.183383550537869,25374,37947,7327,27322,37139,1962,NA,NA,NA,36362,32633,47,NA,NA,NA,21829,18833,0,213825,137950,28.4976031801707,1.54144744534082,67.2077633578861,71.5023968198293,16.6570793873495,50.8340933005963,46.8032269379165,14.027826493628,38636,10.5504173472148,21.046446032343,72.4700702018303,4.48709254487093,53.3093720330937,19.2904560944019,3,219561,32.24837,-106.728836
"1774","35015","New Mexico","Eddy County",17454,5424,23222,12030,0.751614847988976,0.233571613125484,0.518043234863491,13147,5033,1487,12583,6142,544,NA,NA,NA,4324,14881,1,NA,NA,NA,9019,2573,0,56369,39745,49.34804591176,1.39438343770512,46.6887828416328,50.65195408824,6.08135677411343,49.5059341127215,42.0035835299544,14.0715641576044,59625,5.51969012265978,15.5153043049352,83.0296221193106,8.84428102951406,77.571300804929,20.854929498969,5,62314,32.538156,-104.288595
"1775","35017","New Mexico","Grant County",6553,7590,14435,-1037,0.453966054728091,0.525805334257014,-0.0718392795289228,5288,6276,1247,5358,7090,454,NA,NA,NA,6194,6374,0,NA,NA,NA,4939,4130,0,28879,22390,47.0307143599155,0.453616814986669,49.5550399944596,52.9692856400845,3.79168253748399,50.6319470895807,33.8758267253021,24.3533363343606,38890,9.30946291560102,14.0217444298181,72.6049436887524,7.72863500136227,63.6545272908909,42.3527817307041,7,28185,32.781053,-108.24321
"1776","35019","New Mexico","Guadalupe County",917,1234,2189,-317,0.418912745545911,0.563727729556875,-0.144814984010964,595,970,262,557,1488,90,NA,NA,NA,698,1050,0,NA,NA,NA,1097,762,0,4469,3520,19.310807786977,1.27545312150369,77.4669948534348,80.689192213023,1.92436786753189,41.7766838218841,32.938017453569,21.593197583352,26692,0.313234142521535,24.0864799025579,86.1449451887942,15.9379407616361,85.1904090267983,44.0793684659697,7,4452,34.932588,-104.764455
"1777","35021","New Mexico","Harding County",319,179,505,140,0.631683168316832,0.354455445544554,0.277227722772277,311,156,60,327,260,14,NA,NA,NA,228,285,0,NA,NA,NA,349,167,0,565,470,57.6991150442478,0,41.9469026548673,42.3008849557522,0.176991150442478,48.6725663716814,21.4159292035398,28.8495575221239,32404,5.96330275229358,11.0132158590308,74.2290748898678,4.41767068273092,59.8393574297189,100,9,657,35.853043,-103.978557
"1778","35023","New Mexico","Hidalgo County",1120,823,1974,297,0.567375886524823,0.416919959473151,0.150455927051672,910,784,178,899,995,41,NA,NA,NA,652,1161,0,NA,NA,NA,994,475,0,4531,3270,41.7347163981461,0.331052747737806,57.2059148090929,58.2652836018539,8.87221363937321,50.849702052527,37.6075921430148,19.4879717501655,34528,11.3800205973223,23.069403714565,84.55522971652,11.7768595041322,76.3085399449036,100,9,4178,32.286524,-108.771223
"1779","35025","New Mexico","Lea County",16531,4061,20918,12470,0.790276317047519,0.194139019026676,0.596137298020843,12495,3930,1287,12548,4080,387,NA,NA,NA,2884,14430,0,NA,NA,NA,7029,2004,0,68930,40750,38.2199332656318,3.27433628318584,55.8436094588713,61.7800667343682,16.122152908748,48.6145364862904,47.4611925141448,10.6354272450312,58152,6.60774410774411,28.1992820413311,86.9287862617638,12.8085039204336,79.3295795400726,21.0314088402058,5,74455,32.75172,-103.190527
"1780","35027","New Mexico","Lincoln County",6942,3194,10306,3748,0.673588201047933,0.309916553464002,0.363671647583932,5896,2331,675,5961,2942,339,NA,NA,NA,2192,6545,4,NA,NA,NA,4897,1283,0,19726,15345,63.9055054243131,0.593125823785866,31.5167798844165,36.0944945756869,8.65862313697658,50.6438203386394,28.9668457872858,26.3003143059921,40065,6.69615431871237,10.4581274208628,71.4238012555095,4.99812100714017,65.2010522360015,53.1833926916134,7,20269,33.419573,-105.631108
"1781","35028","New Mexico","Los Alamos County",4278,7554,12293,-3276,0.348002928495892,0.614496054665257,-0.266493126169365,3359,5562,1964,4796,5191,667,NA,NA,NA,6514,4151,0,NA,NA,NA,4778,3124,0,17895,13075,73.5568594579491,0.530874545962559,16.7756356524169,26.4431405420509,9.76809164571109,48.6616373288628,33.0651019837944,17.0773959206482,105902,2.64183629276743,2.81446540880503,35.4088050314465,1.74640901105715,31.7350418518136,11.2423398328691,6,19419,35.869176,-106.272314
"1782","35029","New Mexico","Luna County",4408,3563,8103,845,0.543996050845366,0.439713686289029,0.104282364556337,3478,3195,622,3670,3583,247,NA,NA,NA,2757,4255,0,NA,NA,NA,3169,1680,0,24627,15225,32.042067649328,1.0557518171113,65.0140090144963,67.957932350672,16.6362122873269,50.359361676209,41.8321354610793,20.4044341576319,27326,14.1448778396914,30.6675982976561,87.4674458489487,9.0755268420243,80.0646054453161,40.6136680613668,6,25427,32.223031,-107.741875
"1783","35031","New Mexico","McKinley County",7801,18029,26486,-10228,0.294532960809484,0.680699237332931,-0.386166276523446,5104,13576,3023,5546,15841,542,NA,NA,NA,15593,5582,1,NA,NA,NA,7241,7154,0,74346,51040,9.06168455599494,0.469426734457805,13.73846609098,90.9383154440051,2.18169101229387,51.6799827832029,48.9669921717376,10.5520135582277,29272,15.7228783099831,26.1922280984134,88.9997700620832,11.826544021025,64.257555847569,57.3784479382308,5,72902,35.513228,-108.634281
"1784","35033","New Mexico","Mora County",903,1745,2686,-842,0.336187639612807,0.649664929262844,-0.313477289650037,665,1536,240,595,1955,61,NA,NA,NA,1789,614,0,NA,NA,NA,962,1153,0,4598,3680,13.8538494997825,0.108742931709439,79.9043062200957,86.1461505002175,0.761200521966072,48.3688560243584,39.8216615919965,20.7481513701609,21190,2.92598967297762,12.2841965471448,86.8193891102258,6.45792563600783,79.4520547945205,100,9,4189,36.00418,-105.23707
"1785","35035","New Mexico","Otero County",14521,8485,23571,6036,0.616053625217428,0.359976241992279,0.25607738322515,11887,6124,2049,12451,6829,732,NA,NA,NA,5580,13981,9,NA,NA,NA,9762,2952,0,65333,44810,50.5150536482329,3.37654783952979,36.7915142424196,49.4849463517671,11.9541426231766,48.7380037653253,42.7701161740621,16.151102811749,41502,10.9899524885116,16.305296685148,82.3734811843813,8.23611281673421,76.4910557124729,29.5938680502218,4,67839,32.778517,-106.000317
"1786","35037","New Mexico","Quay County",2634,1170,3873,1464,0.68009295120062,0.302091402013943,0.378001549186677,2212,1017,343,2202,1383,122,NA,NA,NA,1555,1933,0,NA,NA,NA,1820,858,0,8555,6575,50.9292811221508,1.96376388077148,44.3249561659848,49.0707188778492,2.93395675043834,50.2045587375804,32.3904149620105,23.9742840444185,28159,2.70793036750484,16.5404677772169,84.8224802288406,14.8979591836735,82.0699708454811,41.5661984293773,7,8746,35.178327,-103.662364
